ContentID,dep_list,pos_list,sdp_list,MY_AI,MY_FK,or_quality_finally
news_plf11s00741,"['IS', 'PUN', 'ATT', 'ATT', 'ATT', 'ATT', 'APP', 'PUN', 'PUN', 'SBV', 'HED', 'VOB', 'ADV', 'COO', 'PUN', 'DE', 'ATT', 'ATT', 'ATT', 'ATT', 'SBV', 'RAD', 'ADV', 'POB', 'POB', 'ADV', 'COO', 'PUN', 'ADV', 'ADV', 'HED', 'DE', 'ATT', 'VOB', 'LAD', 'ATT', 'SBV', 'HED', 'ADV', 'ADV', 'DE', 'ATT', 'ATT', 'ATT', 'ATT', 'VOB', 'ATT', 'ATT', 'COO', 'LAD', 'ATT', 'VOB', 'SBV', 'PUN', 'HED']","['v', 'w', 'nx', 'nx', 'n', 'vn', 'n', 'w', 'w', 'n', 'v', 'v', 'd', 'a', 'w', 'a', 'u', 'n', 'n', 'vn', 'n', 'r', 'p', 'v', 'v', 'v', 'a', 'w', 'ad', 'ad', 'v', 'n', 'u', 'vn', 'c', 'r', 'n', 'v', 't', 'd', 'a', 'u', 'n', 'n', 'vn', 'n', 'v', 'vn', 'vn', 'c', 'vn', 'n', 'vn', 'w', 'v']","['Root', 'mPunc', 'Nmod', 'Nmod', 'Pat', 'Desc', 'eEqu', 'mPunc', 'mPunc', 'Exp', 'eSucc', 'Cont', 'mDegr', 'eCoo', 'mPunc', 'Desc', 'mAux', 'Desc', 'Pat', 'Desc', 'Sco', 'Aft', 'mPrep', 'Desc', 'Tool', 'mMod', 'Mann', 'mPunc', 'Mann', 'Mann', 'Root', 'Exp', 'mAux', 'Cont', 'mConj', 'Sco', 'Exp', 'Root', 'Time', 'mDegr', 'Desc', 'mAux', 'Desc', 'Cont', 'Desc', 'Clas', 'eCoo', 'Desc', 'Pat', 'mConj', 'Host', 'Cont', 'eCoo', 'mPunc', 'Root']",0,1,poor
news_plf11s00742,"['SBV', 'PUN', 'PUN', 'SBV', 'HED', 'SBV', 'ADV', 'ADV', 'ADV', 'DE', 'ATT', 'POB', 'POB', 'VOB', 'VOB', 'PUN', 'ADV', 'ADV', 'POB', 'VOB', 'PUN', 'ATT', 'ATT', 'ATT', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ADV', 'DE', 'ATT', 'ATT', 'POB', 'PUN', 'SBV', 'IC', 'MT', 'NUM', 'QUN', 'DE', 'VOB', 'ACT', 'CMP', 'ATT', 'ATT', 'VOB', 'PUN', 'SBV', 'HED', 'SBV', 'VOB', 'DE', 'VOB', 'NUM', 'SBV', 'IC', 'VOB', 'POB', 'PUN', 'ADV', 'SBV', 'IC', 'CMP', 'MT', 'ATT', 'ATT', 'VOB', 'PUN', 'SBV', 'HED', 'VOB', 'VOB', 'RAD', 'PUS']","['nr', 'w', 'w', 'r', 'v', 'nr', 'd', 'v', 'd', 'a', 'u', 'n', 'r', 'v', 'n', 'w', 'd', 'v', 'nr', 'u', 'w', 'm', 'q', 'm', 't', 'm', 't', 'w', 'w', 'w', 'p', 'r', 'u', 'n', 'f', 'w', 'r', 'v', 'u', 'm', 'q', 'v', 'r', 'n', 'a', 'u', 'n', 'vn', 'w', 'r', 'v', 'r', 'v', 'n', 'u', 'm', 'q', 'v', 'p', 't', 'w', 't', 'r', 'v', 'v', 'u', 'n', 'n', 'n', 'w', 'r', 'v', 'v', 'nx', 'u', 'w']","['eEqu', 'mPunc', 'mPunc', 'Aft', 'Root', 'Agt', 'mPrep', 'mPrep', 'mDegr', 'Desc', 'mAux', 'Sco', 'Clas', 'dCont', 'Lfin', 'mPunc', 'mMod', 'eSucc', 'Clas', 'mDegr', 'Root', 'Seq', 'Tmod', 'Tmod', 'Tmod', 'Time', 'Root', 'mPunc', 'Root', 'mPunc', 'mPrep', 'Poss', 'mAux', 'TDur', 'mRang', 'mPunc', 'Aft', 'Root', 'mTime', 'Quan', 'Qp', 'rExp', 'Datv', 'eResu', 'eSucc', 'mAux', 'Desc', 'Cont', 'mPunc', 'Aft', 'eSucc', 'Exp', 'dCont', 'Desc', 'Clas', 'Seq', 'Qp', 'mMod', 'mPrep', 'Time', 'mPunc', 'Time', 'Agt', 'Root', 'mDir', 'mTime', 'Desc', 'Poss', 'Datv', 'mPunc', 'Exp', 'eSucc', 'dClas', 'Belg', 'mRang', 'mPunc']",0,1,poor
news_plf11s00743,"['ATT', 'SBV', 'IC', 'PUN', 'ATT', 'HED', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'ATT', 'ATT', 'NUM', 'QUN', 'ATT', 'SBV', 'ATT', 'ADV', 'ADV', 'IC', 'PUN', 'HED', 'NUM', 'SBV', 'VOB', 'SBV', 'HED', 'PUN', 'ATT', 'DE', 'ATT', 'ATT', 'SBV', 'IC', 'ATT', 'ATT', 'NUM', 'QUN', 'ATT', 'VOB', 'PUN', 'LAD', 'ADV', 'POB', 'SBV', 'IC', 'PUN', 'ADV', 'ADV', 'VOB', 'VOB', 'PUN']","['ns', 'n', 'v', 'w', 'n', 'n', 't', 't', 't', 'w', 'w', 'w', 'ns', 'ns', 'ns', 'm', 'q', 'n', 'n', 'm', 't', 'ad', 'v', 'w', 'v', 'm', 'n', 'v', 'n', 'v', 'w', 'r', 'n', 'u', 'b', 'n', 'v', 'ns', 's', 'm', 'q', 'n', 'n', 'w', 'c', 'p', 's', 'v', 'd', 'w', 'd', 'd', 'v', 'n', 'w']","['Nmod', 'Exp', 'Root', 'mPunc', 'Desc', 'eSucc', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Loc', 'Loc', 'Loc', 'Quan', 'Qp', 'Desc', 'Exp', 'Seq', 'Time', 'mTime', 'Root', 'mPunc', 'eResu', 'Quan', 'Exp', 'dCons', 'Agt', 'Root', 'mPunc', 'Sco', 'Poss', 'mAux', 'Desc', 'Exp', 'dCont', 'Loc', 'Loc', 'Quan', 'Qp', 'Desc', 'Clas', 'mPunc', 'mConj', 'mPrep', 'Loc', 'Exp', 'eSucc', 'mPunc', 'mConj', 'mFreq', 'eAdvt', 'Cont', 'mPunc']",0,1,poor
news_plf11s00745,"['ATT', 'SBV', 'ADV', 'POB', 'HED', 'NUM', 'QUN', 'ATT', 'ATT', 'VOB', 'ATT', 'ATT', 'ATT', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'ATT', 'ADV', 'ADV', 'PUN', 'ATT', 'SBV', 'IC', 'NUM', 'QUN', 'ATT', 'VOB', 'PUN', 'IC', 'NUM', 'SBV', 'VOB', 'PUN', 'HED', 'NUM', 'QUN', 'COO', 'LAD', 'NUM', 'QUN', 'VOB', 'ATT', 'SBV', 'IC', 'CMP', 'ATT', 'ATT', 'ATT', 'ATT', 'ATT', 'POB', 'POB', 'PUN', 'ATT', 'SBV', 'HED', 'NUM', 'QUN', 'VOB', 'PUS']","['ns', 'n', 'p', 'ns', 'v', 'm', 'q', 'vn', 'vn', 'n', 'm', 'q', 'm', 't', 'm', 't', 'w', 'w', 'w', 's', 'n', 'm', 't', 'w', 'ns', 'ns', 'v', 'm', 'q', 'vn', 'n', 'w', 'v', 'm', 'n', 'v', 'w', 'v', 'm', 'q', 'n', 'c', 'm', 'q', 'n', 'vn', 'n', 'v', 'p', 't', 't', 'm', 'q', 'm', 'q', 'm', 'w', 'vn', 'n', 'v', 'm', 'q', 'n', 'w']","['Nmod', 'Agt', 'mPrep', 'Loc', 'Root', 'Quan', 'Qp', 'Desc', 'Desc', 'Pat', 'Seq', 'Tmod', 'Tmod', 'Tmod', 'Time', 'Root', 'mPunc', 'Root', 'mPunc', 'Desc', 'Tmod', 'Seq', 'Time', 'mPunc', 'Loc', 'Loc', 'Root', 'Quan', 'Qp', 'Desc', 'Exp', 'mPunc', 'eResu', 'Quan', 'Exp', 'dCons', 'mPunc', 'eSucc', 'Quan', 'Qp', 'Belg', 'mConj', 'Quan', 'Qp', 'eCoo', 'Desc', 'Exp', 'Root', 'mPrep', 'Tmod', 'Tmod', 'Tmod', 'Tmod', 'Time', 'Time', 'mRang', 'mPunc', 'rLoc', 'Exp', 'eSucc', 'Quan', 'Qp', 'Loc', 'mPunc']",0,1,poor
news_plf11s00746,"['ATT', 'IS', 'PUS', 'LAD', 'SBV', 'ADV', 'IC', 'PUN', 'SBV', 'ADV', 'HED', 'ATT', 'VOB', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'NUM', 'ATT', 'ADV', 'ADV', 'PUN', 'ADV', 'SBV', 'ADV', 'DE', 'ATT', 'ATT', 'NUM', 'POB', 'PUN', 'ATT', 'ATT', 'SBV', 'ADV', 'ADV', 'POB', 'HED', 'DE', 'ATT', 'VOB', 'ATT', 'VOB', 'ATT', 'DE', 'ATT', 'SBV', 'ADV', 'ADV', 'PUN', 'DE', 'PUN', 'ATT', 'POB', 'IC', 'VOB', 'PUN', 'ADV', 'ADV', 'SBV', 'HED', 'VOB', 'VOB']","['ns', 'n', 'w', 'c', 'nr', 'd', 'v', 'w', 'r', 'd', 'v', 'a', 'vn', 't', 't', 't', 'w', 'w', 'w', 'm', 't', 'm', 't', 'w', 'p', 'nr', 'd', 'v', 'u', 'f', 'm', 'q', 'w', 'ns', 'n', 'n', 'd', 'p', 'nr', 'v', 'v', 'n', 'n', 'u', 'vn', 'r', 'n', 'u', 'n', 't', 'p', 'w', 'n', 'w', 'u', 'n', 'v', 'n', 'w', 'd', 'p', 'nr', 'v', 'v', 'n']","['Nmod', 'Root', 'mPunc', 'mConj', 'Agt', 'mNeg', 'eSupp', 'mPunc', 'Agt', 'mTime', 'mVain', 'Mann', 'dCont', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Seq', 'Tmod', 'Time', 'Time', 'mPunc', 'mPrep', 'Agt', 'mTime', 'rTime', 'mAux', 'Desc', 'Quan', 'Time', 'mPunc', 'Nmod', 'Desc', 'Agt', 'mTime', 'mPrep', 'Datv', 'Root', 'dCont', 'Desc', 'Pat', 'mAux', 'Cont', 'Sco', 'Poss', 'mAux', 'Agt', 'Time', 'mPrep', 'mPunc', 'Desc', 'mPunc', 'mAux', 'Mann', 'Root', 'Cont', 'mPunc', 'mTime', 'mPrep', 'Exp', 'dCont', 'dCont', 'Cont']",0,1,average
news_plf11s00747,"['IS', 'PUN', 'DE', 'ATT', 'SBV', 'COO', 'LAD', 'HED', 'VOB', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'HED', 'PUN', 'ATT', 'ATT', 'ADV', 'PUN', 'ATT', 'ATT', 'SBV', 'IC', 'MT', 'PUN', 'SBV', 'ATT', 'VOB', 'ATT', 'ATT', 'VOB', 'ATT', 'PUN', 'VOB', 'PUN', 'IC', 'MT', 'DE', 'ATT', 'PUN', 'SBV', 'ATT', 'VOB', 'DE', 'PUN', 'ATT', 'ATT', 'VOB', 'PUN', 'ADV', 'POB', 'HED', 'CMP', 'ATT', 'VOB', 'PUS']","['v', 'w', 'nr', 'u', 'n', 'v', 'c', 'v', 'v', 't', 't', 't', 'w', 'w', 'w', 'm', 'm', 'm', 's', 'n', 't', 'w', 'ns', 'a', 'n', 'v', 'u', 'w', 'nr', 'Vg', 'nr', 'n', 'an', 'n', 'Ng', 'w', 'vn', 'w', 'v', 'u', 'a', 'u', 'w', 'nr', 'Vg', 'nr', 'Ng', 'w', 'u', 'n', 'vn', 'w', 'p', 'n', 'v', 'v', 'r', 'n', 'w']","['Root', 'mPunc', 'Poss', 'mAux', 'Pat', 'eSucc', 'mConj', 'eProg', 'dCont', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Tmod', 'Root', 'mPunc', 'Desc', 'Time', 'Time', 'mPunc', 'Nmod', 'Desc', 'Agt', 'Root', 'mTime', 'mPunc', 'Agt', 'dDesc', 'Datv', 'Exp', 'Desc', 'Nmod', 'Nmod', 'mPunc', 'Cont', 'mPunc', 'eSucc', 'mTime', 'Desc', 'mAux', 'mPunc', 'Agt', 'dDesc', 'Datv', 'Datv', 'mPunc', 'mAux', 'Desc', 'Pat', 'mPunc', 'mPrep', 'Pat', 'eSucc', 'mDir', 'Sco', 'Dir', 'mPunc']",0,1,poor
news_plf11s00748,"['ATT', 'SBV', 'IC', 'PUN', 'LAD', 'SBV', 'ADV', 'HED', 'ATT', 'NUM', 'QUN', 'VOB', 'RAD', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'ATT', 'ATT', 'APP', 'SBV', 'ATT', 'ADV', 'ADV', 'POB', 'HED', 'PUN', 'ATT', 'APP', 'SBV', 'ADV', 'POB', 'ADV', 'VOB', 'ATT', 'ATT', 'ATT', 'VOB', 'ACT', 'VOB', 'ADV', 'SBV', 'POB', 'PUN', 'DE', 'ATT', 'SBV', 'RAD', 'ADV', 'HED', 'VOB', 'PUN']","['n', 'n', 'v', 'w', 'c', 'nr', 'd', 'v', 'n', 'm', 'q', 'n', 'y', 't', 't', 't', 'w', 'w', 'w', 'ns', 'n', 'n', 'n', 'nr', 't', 't', 'p', 'n', 'v', 'w', 'ns', 'n', 'nr', 'p', 'n', 'd', 'v', 'ns', 'ns', 'nt', 'n', 'v', 'n', 'p', 'nt', 'v', 'w', 'n', 'u', 'n', 'k', 'd', 'v', 'n', 'w']","['Desc', 'Agt', 'Root', 'mPunc', 'mPrep', 'Agt', 'mRang', 'eCau', 'Pat', 'Quan', 'Qp', 'TDur', 'mTone', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Nmod', 'Poss', 'Desc', 'Agt', 'Nmod', 'Tmod', 'Time', 'mPrep', 'Datv', 'Root', 'mPunc', 'Nmod', 'Agt', 'Agt', 'mPrep', 'Loc', 'Mann', 'dCont', 'Loc', 'Nmod', 'Poss', 'Datv', 'ePurp', 'Pat', 'mPrep', 'Agt', 'Root', 'mPunc', 'Poss', 'mAux', 'Exp', 'mMaj', 'mFreq', 'dCont', 'Loc', 'mPunc']",0,1,average
news_plf11s00749,"['DE', 'NUM', 'DE', 'ATT', 'HED', 'PUN', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'SBV', 'ADV', 'IC', 'DE', 'ATT', 'VOB', 'PUN', 'LAD', 'ADV', 'ATT', 'ATT', 'COO', 'LAD', 'ATT', 'DE', 'ATT', 'COO', 'LAD', 'POB', 'PUN', 'SBV', 'ADV', 'HED', 'CMP', 'MT', 'DE', 'ATT', 'VOB', 'HED', 'COO', 'LAD', 'POB', 'POB', 'PUN']","['ns', 'm', 'q', 'u', 'n', 'w', 't', 't', 't', 'w', 'w', 'w', 'ns', 'd', 'v', 'n', 'u', 'n', 'w', 'c', 'p', 'r', 'n', 'n', 'd', 'n', 'n', 'u', 'vn', 'c', 'vn', 'w', 'ns', 'd', 'v', 'v', 'u', 'v', 'u', 'n', 'p', 'm', 'p', 't', 'u', 'w']","['Loc', 'Quan', 'Desc', 'mAux', 'Root', 'mPunc', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Exp', 'mTime', 'Root', 'Poss', 'mAux', 'Clas', 'mPunc', 'mConj', 'mPrep', 'Sco', 'Loc', 'Exp', 'mMod', 'Loc', 'Exp', 'mAux', 'dExp', 'mConj', 'eCoo', 'mPunc', 'Exp', 'mDegr', 'eAdvt', 'mDir', 'mTime', 'Desc', 'mAux', 'Cont', 'Root', 'Tmod', 'mPrep', 'Dir', 'mAux', 'mPunc']",0,1,poor
news_plf11s00750,"['SBV', 'ADV', 'POB', 'DE', 'POB', 'ATT', 'ATT', 'POB', 'HED', 'SBV', 'DE', 'VOB', 'VV', 'ACT', 'ATT', 'SBV', 'PUN', 'ADV', 'ADV', 'IC', 'ATT', 'DE', 'ATT', 'VOB', 'PUN', 'LAD', 'ADV', 'IC', 'CMP', 'PUN', 'ADV', 'ADV', 'HED', 'IC', 'SBV', 'ADV', 'DE', 'ATT', 'PUN', 'ATT', 'VOB', 'PUN', 'ADV', 'DE', 'ATT', 'ATT', 'ATT', 'ATT', 'POB', 'ADV', 'DI', 'ADV', 'ADV', 'IC', 'PUN', 'VOB', 'VOB', 'ACT', 'PUS']","['nr', 'p', 'n', 'p', 'nr', 'u', 'a', 'n', 'v', 'n', 'v', 'nr', 'v', 'v', 'u', 'n', 'w', 'v', 'v', 'v', 'nr', 'n', 'u', 'vn', 'w', 'c', 'ad', 'v', 'v', 'w', 'd', 'd', 'v', 'v', 'nr', 'd', 'v', 'u', 'w', 'a', 'n', 'w', 'p', 'n', 'u', 'a', 'vn', 'n', 'f', 'p', 'a', 'u', 'd', 'v', 'w', 'v', 'r', 'p', 'w']","['Pat', 'mPrep', 'Poss', 'mPrep', 'Nmod', 'mAux', 'Desc', 'Exp', 'Root', 'Agt', 'dDesc', 'Datv', 'eSucc', 'eSucc', 'mAux', 'Exp', 'mPunc', 'mMod', 'mVain', 'Root', 'Poss', 'Agt', 'mAux', 'Clas', 'mPunc', 'mConj', 'Mann', 'dTime', 'mDir', 'mPunc', 'mConj', 'mMod', 'eAdvt', 'dCont', 'Agt', 'Mann', 'rProd', 'mAux', 'mPunc', 'Desc', 'Pat', 'mPunc', 'mPrep', 'Poss', 'mAux', 'Desc', 'Desc', 'Loc', 'mRang', 'mPrep', 'Mann', 'mAux', 'Mann', 'eAdvt', 'mPunc', 'ePurp', 'Datv', 'mPunc', 'mPunc']",0,1,poor
news_plf11s00751,"['ATT', 'ATT', 'ATT', 'SBV', 'ADV', 'VV', 'NUM', 'VOB', 'HED', 'VOB', 'ATT', 'NUM', 'ADV', 'VV', 'CMP', 'ATT', 'POB', 'ACT', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'ATT', 'ATT', 'SBV', 'PUN', 'ISC', 'PUN', 'ADV', 'IC', 'ATT', 'VOB', 'VOB', 'PUN', 'LAD', 'SBV', 'ADV', 'ADV', 'ATT', 'POB', 'ADV', 'IC', 'NUM', 'CMP', 'PUN', 'SBV', 'ADV', 'ADV', 'HED', 'NUM', 'DE', 'ATT', 'VOB', 'LAD', 'PUN', 'VV', 'MT', 'IC', 'VOB', 'ADV', 'VV', 'CMP', 'ADV', 'IC', 'PUN', 'ADV', 'HED', 'PUS']","['ns', 'n', 'n', 'n', 'd', 'v', 'm', 'q', 'v', 'r', 'a', 'm', 'q', 'v', 'p', 'n', 'f', 'v', 't', 't', 't', 'w', 'w', 'w', 'ns', 'n', 'n', 'n', 'w', 'nx', 'w', 't', 'v', 'v', 'n', 'n', 'w', 'c', 'r', 'v', 'p', 'n', 'f', 'd', 'v', 'm', 'q', 'w', 'r', 'd', 'v', 'v', 'm', 'q', 'u', 'n', 'c', 'w', 'v', 'u', 'v', 'n', 'd', 'v', 'v', 'd', 'a', 'w', 'd', 'v', 'w']","['Nmod', 'Nmod', 'Nmod', 'Agt', 'mTime', 'Root', 'Quan', 'Pat', 'ePurp', 'Datv', 'Desc', 'Quan', 'TDur', 'ePurp', 'mPrep', 'Loc', 'mRang', 'ePurp', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Nmod', 'Nmod', 'Desc', 'Agt', 'mPunc', 'eEqu', 'mPunc', 'Time', 'Root', 'dDesc', 'Datv', 'Cont', 'mPunc', 'mConj', 'Agt', 'mMod', 'mPrep', 'Loc', 'mRang', 'mConj', 'eCond', 'Quan', 'TDur', 'mPunc', 'Agt', 'mConj', 'mMod', 'eSucc', 'Quan', 'Qp', 'mAux', 'Cont', 'mConj', 'mPunc', 'Mann', 'mTime', 'dExp', 'Pat', 'mMod', 'Root', 'mDir', 'mDegr', 'Desc', 'mPunc', 'mPars', 'eProg', 'mPunc']",0,1,average
news_plf11s00752,"['ATT', 'IS', 'PUN', 'SBV', 'ADV', 'ADV', 'VV', 'CMP', 'ATT', 'POB', 'ADV', 'POB', 'HED', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'ATT', 'SBV', 'ATT', 'ADV', 'PUN', 'ATT', 'ATT', 'APP', 'HED', 'PUN', 'APP', 'IS', 'SBV', 'PUN', 'IS', 'PUN', 'DE', 'VOB', 'PUN', 'VOB', 'PUN', 'ATT', 'SBV', 'ATT', 'ATT', 'ADV', 'IC', 'PUN', 'SBV', 'ADV', 'HED', 'PUN', 'PUN']","['vn', 'n', 'w', 'nr', 'd', 'p', 'v', 'p', 'n', 'f', 'p', 'n', 'v', 't', 't', 't', 'w', 'w', 'w', 'ns', 'f', 'vn', 'v', 'f', 'w', 'n', 'n', 'n', 'nr', 'w', 'nx', 'nx', 'nr', 'w', 'nr', 'w', 'v', 'ns', 'w', 'ns', 'w', 'u', 'n', 't', 't', 't', 'v', 'w', 'nr', 't', 'm', 'm', 'w']","['Desc', 'Pat', 'mPunc', 'Pat', 'mTime', 'mPrep', 'Root', 'mPrep', 'Loc', 'mRang', 'mPrep', 'Lini', 'eSucc', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Poss', 'Desc', 'Exp', 'dTime', 'mTime', 'mPunc', 'Nmod', 'Poss', 'Root', 'Nmod', 'mPunc', 'eEqu', 'eEqu', 'Exp', 'mPunc', 'Exp', 'mPunc', 'rExp', 'Loc', 'mPunc', 'Loc', 'mPunc', 'mAux', 'Exp', 'Tmod', 'Tmod', 'Time', 'Root', 'mPunc', 'Exp', 'Time', 'eSucc', 'eSucc', 'mPunc']",0,1,poor
news_plf11s00753,"['SBV', 'PUN', 'PUN', 'SBV', 'HED', 'ADV', 'ATT', 'NUM', 'ATT', 'POB', 'VOB', 'PUN', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ATT', 'ATT', 'IS', 'PUN', 'SBV', 'ADV', 'ADV', 'HED', 'NUM', 'ATT', 'ATT', 'ATT', 'VOB', 'PUN', 'ATT', 'ATT', 'ATT', 'COO', 'PUN', 'APP', 'SBV', 'PUN', 'ATT', 'IS', 'PUN', 'HED', 'PUN', 'ATT', 'APP', 'SBV', 'ADV', 'ADV', 'ADV', 'DE', 'DE', 'ATT', 'ATT', 'VOB', 'PUN']","['nr', 'w', 'w', 'nr', 'v', 'p', 't', 'm', 'q', 'f', 'v', 'w', 't', 't', 't', 'w', 'w', 'w', 'ns', 'f', 'n', 'w', 'nr', 'd', 'v', 'v', 'm', 'q', 'n', 'n', 'n', 'm', 'ns', 'f', 'n', 'n', 'w', 'n', 'nr', 'w', 'nr', 'nr', 'w', 'v', 'w', 'f', 'n', 'nr', 'd', 'd', 'v', 'p', 't', 'u', 'ns', 'n', 'w']","['Root', 'mPunc', 'mPunc', 'Agt', 'dCont', 'mPrep', 'Desc', 'Quan', 'TDur', 'mRang', 'dCont', 'mPunc', 'Tmod', 'Tmod', 'Root', 'mPunc', 'Root', 'mPunc', 'Poss', 'Desc', 'eEqu', 'mPunc', 'Exp', 'mNeg', 'mMod', 'Root', 'Seq', 'Time', 'Nmod', 'Desc', 'Clas', 'mPunc', 'Poss', 'Desc', 'Poss', 'Aft', 'mPunc', 'Poss', 'eEqu', 'mPunc', 'Nmod', 'eEqu', 'mPunc', 'Root', 'mPunc', 'Desc', 'Aft', 'Nmod', 'mTime', 'mNeg', 'mMod', 'mPrep', 'Time', 'mAux', 'Nmod', 'dCont', 'mPunc']",0,1,poor
news_plf11s00754,"['IS', 'PUN', 'DE', 'ATT', 'SBV', 'HED', 'DE', 'ATT', 'PUN', 'ATT', 'PUN', 'VOB', 'ATT', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ADV', 'PUN', 'DE', 'ATT', 'ATT', 'ATT', 'ATT', 'POB', 'ATT', 'ATT', 'SBV', 'ADV', 'IC', 'ATT', 'VOB', 'PUN', 'LAD', 'IC', 'ADV', 'ATT', 'POB', 'DE', 'ATT', 'ATT', 'VOB', 'ATT', 'ATT', 'SBV', 'PUN', 'ADV', 'HED', 'DE', 'SBV', 'ATT', 'ATT', 'NUM', 'ATT', 'POB', 'ATT', 'ATT', 'COO', 'PUN', 'VOB', 'PUS']","['v', 'w', 'a', 'u', 'n', 'v', 'nz', 'u', 'w', 'n', 'w', 'n', 't', 't', 'm', 't', 'w', 'w', 'w', 'v', 'w', 'p', 't', 'n', 'n', 'vn', 'n', 'u', 'nz', 'n', 'd', 'v', 'n', 'n', 'w', 'c', 'v', 'p', 'r', 'n', 'v', 'n', 'b', 'n', 'u', 'b', 'n', 'w', 'd', 'v', 'p', 'n', 'v', 'r', 'm', 'n', 'n', 'u', 'n', 'vn', 'w', 'vn', 'w']","['Root', 'mPunc', 'Desc', 'mAux', 'Agt', 'dCont', 'Poss', 'mAux', 'mPunc', 'Desc', 'mPunc', 'Cont', 'Tmod', 'Tmod', 'Quan', 'Root', 'mPunc', 'Root', 'mPunc', 'mPars', 'mPunc', 'rExp', 'Desc', 'Desc', 'Exp', 'dDesc', 'Clas', 'mAux', 'Nmod', 'Exp', 'mTime', 'Root', 'Desc', 'Datv', 'mPunc', 'mConj', 'eProg', 'mPrep', 'Sco', 'Aft', 'dDesc', 'Desc', 'Desc', 'Clas', 'mAux', 'Desc', 'Exp', 'mPunc', 'mConj', 'eSucc', 'mPrep', 'Tool', 'Nmod', 'Sco', 'Quan', 'Desc', 'Datv', 'mAux', 'Desc', 'Datv', 'mPunc', 'eCoo', 'mPunc']",0,1,poor
news_plf11s00755,"['ATT', 'SBV', 'IC', 'ATT', 'VOB', 'PUN', 'ADV', 'ATT', 'NUM', 'ATT', 'POB', 'HED', 'DE', 'ATT', 'VOB', 'ATT', 'VOB', 'ATT', 'ATT', 'ATT', 'ATT', 'ATT', 'HED', 'PUN', 'PUN', 'PUN', 'ADV', 'COO', 'LAD', 'ATT', 'SBV', 'POB', 'PUN', 'NUM', 'QUN', 'ATT', 'ATT', 'ATT', 'ATT', 'SBV', 'ADV', 'COO', 'ATT', 'POB', 'VV', 'HED', 'MT', 'NUM', 'QUN', 'DE', 'ATT', 'VOB']","['n', 'n', 'v', 'ns', 's', 'w', 'p', 'z', 'm', 'q', 'f', 'v', 'v', 'vn', 'n', 'u', 'vn', 'm', 'q', 'm', 't', 'm', 't', 'w', 'w', 'w', 'p', 'nx', 'c', 's', 'n', 'v', 'w', 'm', 'q', 'ns', 'ns', 'n', 'n', 'n', 'p', 'j', 'j', 's', 'v', 'v', 'u', 'm', 'q', 'n', 'u', 'n']","['Desc', 'Agt', 'Root', 'Nmod', 'Pat', 'mPunc', 'mPrep', 'mRang', 'Quan', 'TDur', 'mRang', 'eResu', 'dDesc', 'Poss', 'Pat', 'mAux', 'Exp', 'Seq', 'Tmod', 'Tmod', 'Tmod', 'Time', 'Root', 'mPunc', 'Root', 'mPunc', 'mPrep', 'eCoo', 'mConj', 'Loc', 'Agt', 'Root', 'mPunc', 'Quan', 'Qp', 'Nmod', 'Nmod', 'Desc', 'Poss', 'Agt', 'mPrep', 'Nmod', 'Nmod', 'Loc', 'dCont', 'dCont', 'mTime', 'Quan', 'Qp', 'Poss', 'mAux', 'Pat']",0,1,average
